property_id,latitude,longitude,city,zone_type,property_type,property_value,year_built,elevation,distance_to_water,flood_zone
PROP_00423,-4.07341201415379,39.640894346941415,Mombasa,Coastal,Residential,6710612,1975,26.83655112630256,1.9491324851193015,high
PROP_00424,-0.18697148310312375,34.78172422143057,Kisumu,Urban,Residential,5001421,2022,1851.6505992752695,6.557525243507297,medium
PROP_00425,-3.9976845024429686,39.57037083099926,Mombasa,Coastal,Residential,15993486,1981,40.58450074101249,1.0322623383512166,high
PROP_00426,-0.36547525560494926,35.89338404615184,Nakuru,Urban,Residential,13601364,2009,1955.124176153488,5.368396758575136,medium
PROP_00427,-0.0480711699366172,34.79911273794384,Kisumu,Urban,Residential,7341040,1989,1827.0581684710703,9.508030657353537,medium
PROP_00428,-1.1890258601501598,37.022910469038884,Nairobi,Urban,Industrial,9713300,2008,1945.1693927283243,5.419388766019014,medium
PROP_00429,0.6820392933270577,35.413363117687396,Eldoret,Urban,Commercial,14197539,1993,1586.7922098930594,7.115515792791508,medium
PROP_00430,-0.11113939776059564,34.73953335271727,Kisumu,Urban,Residential,8372855,1961,1945.111059682533,7.453125498157231,medium
PROP_00431,-0.06994757112087593,34.857752737995696,Kisumu,Urban,Industrial,4961157,1966,1775.1814263633082,7.332341680007165,medium
PROP_00432,-4.095750640299895,39.839704964652796,Mombasa,Coastal,Commercial,16133142,1979,9.630556144582325,0.9723756775379535,high
PROP_00433,-1.2144587995933973,36.84460342206856,Nairobi,Urban,Residential,5185367,2010,1558.1741776016602,6.6226057234496665,medium
PROP_00434,0.6907404107365962,35.3281651645337,Eldoret,Urban,Residential,6854957,1968,1814.9270240426476,7.66572985326874,medium
PROP_00435,-1.3320835280230416,36.71491452205606,Nairobi,Urban,Commercial,14177265,1995,1914.4027786957047,2.6913753346568945,medium
PROP_00436,0.7263296907168499,35.35243327404433,Eldoret,Urban,Industrial,12600420,1970,1966.3315892697224,5.3707838144627225,medium
PROP_00437,-0.3631099486942856,36.12761600554084,Nakuru,Urban,Residential,10296701,1979,1571.6766998732717,9.762809336380425,medium
PROP_00438,0.5131635325443722,35.34525993347085,Eldoret,Urban,Residential,6842707,1998,1661.6047817190477,5.128280318939653,medium
PROP_00439,-0.54732850194909,36.05638682325322,Nakuru,Urban,Residential,4073485,1961,1634.817874153427,5.095435554040078,medium
PROP_00440,-1.207037367358385,36.88315089309638,Nairobi,Urban,Residential,7563032,2015,1877.404992952539,5.281111375674764,medium
PROP_00441,0.5635441962924465,35.33662081137291,Eldoret,Urban,Residential,3486163,1963,1998.1789255091455,5.875738818937182,medium
PROP_00442,0.5991608084889255,35.314324800557586,Eldoret,Urban,Residential,20009914,2018,1582.8799448417801,5.244309882970098,medium
PROP_00443,-0.15500848776755288,34.70762316467172,Kisumu,Urban,Residential,5603936,1981,1568.372054498318,6.669590798128775,medium
PROP_00444,-4.124544209771494,39.65401279422384,Mombasa,Coastal,Residential,10856365,1987,46.86594467018654,0.7359944958416436,high
PROP_00445,-4.0134639718475675,39.42898445363957,Mombasa,Coastal,Residential,12558463,1968,37.59852484447596,1.0306973727784279,high
PROP_00446,-1.3588334498222732,36.8981168963179,Nairobi,Urban,Commercial,8621550,1993,1642.6812004149224,3.8462160625510253,medium
PROP_00447,-0.024006835705409804,34.712424475629234,Kisumu,Urban,Commercial,10433505,2010,1831.737362355134,1.2549223073603253,medium
PROP_00448,0.4752147514465382,35.3743397426264,Eldoret,Urban,Residential,13349302,2008,1882.867471763394,2.1317318295046728,medium
PROP_00449,-0.10529026960600635,36.10861953606953,Nakuru,Urban,Residential,10316493,2004,1810.3028498549131,3.1283501273043397,medium
PROP_00450,0.046982894042715884,34.66691760701732,Kisumu,Urban,Residential,5390990,1993,1980.9168342189391,8.964970742054522,medium
PROP_00451,-1.5362272311908318,36.871217857773914,Nairobi,Urban,Commercial,10421690,2019,1686.0972399478774,8.925651954200458,medium
PROP_00452,0.5736827555350507,35.244280799401096,Eldoret,Urban,Commercial,8480069,1978,1927.6214779776901,7.708100426767653,medium
PROP_00453,-0.15446589459071353,34.70532433355616,Kisumu,Urban,Commercial,26161487,2015,1795.6996958779532,5.633539364325889,medium
PROP_00454,0.5670440253178061,35.45614814276321,Eldoret,Urban,Industrial,6189915,2002,1849.3916270474379,5.891885984116861,medium
PROP_00455,-1.2762913977377093,36.74998544277392,Nairobi,Urban,Industrial,6844115,1993,1807.1888629596306,7.687444198211681,medium
PROP_00456,-1.412582010529864,36.94795099590056,Nairobi,Urban,Residential,7671553,1972,1561.192302491314,6.871360427421969,medium
PROP_00457,-0.2564634661604061,36.05202806041737,Nakuru,Urban,Commercial,4926886,1980,1585.4794942005055,1.6379642340717409,medium
PROP_00458,-3.9467441026942187,39.6401446625653,Mombasa,Coastal,Commercial,14875400,2006,48.82197640157913,0.5107878534668653,high
PROP_00459,-0.04861021172408612,34.68927902476519,Kisumu,Urban,Commercial,5795284,1994,1917.6432249989582,8.86885256662522,medium
PROP_00460,-4.049416177665037,39.643225448247684,Mombasa,Coastal,Residential,10248300,1977,11.646387394395777,0.5732607536018557,high
PROP_00461,-0.04658085207329471,34.765602061381294,Kisumu,Urban,Commercial,13549650,2023,1657.366461693946,7.487434219119381,medium
PROP_00462,-4.05438689050362,39.82271495580724,Mombasa,Coastal,Residential,10670768,1984,42.95591748685659,0.32927669331375564,high
PROP_00463,-4.090938987251686,39.68106732871629,Mombasa,Coastal,Industrial,14037237,1991,38.781459771580096,0.12284144329146307,high
PROP_00464,0.2862271869528553,35.33553571823814,Eldoret,Urban,Residential,4851127,1962,1696.9536891863006,6.101439307924,medium
PROP_00465,-4.061626306738272,39.58987346851028,Mombasa,Coastal,Residential,9514883,1992,42.391665618752405,1.9584075464871475,high
PROP_00466,0.4953913446631137,35.21406654155103,Eldoret,Urban,Residential,13322420,1971,1518.060902175156,6.164489049005857,medium
PROP_00467,-0.13602474189119604,34.61937839550414,Kisumu,Urban,Residential,3949931,1987,1964.3355016407186,7.245854584633353,medium
PROP_00468,-3.9685350115234663,39.54487672425452,Mombasa,Coastal,Commercial,8576320,1999,17.09259039061482,1.6154797262745653,high
PROP_00469,-1.3026753634795805,36.635207989717905,Nairobi,Urban,Residential,4382200,1973,1936.8704905861666,3.8791931825403134,medium
PROP_00470,-0.24801716602652726,35.989622050444844,Nakuru,Urban,Residential,8234309,2023,1869.1171114151493,2.2591909459346096,medium
PROP_00471,0.5570016867550103,35.11284142893625,Eldoret,Urban,Residential,12848977,2013,1656.059874916209,4.368507080392647,medium
PROP_00472,-3.948661289161205,39.54198503056913,Mombasa,Coastal,Residential,6378081,1972,4.3485062484738215,0.3237014907090918,high
PROP_00473,-0.30689324242408544,36.11965785013188,Nakuru,Urban,Residential,5866236,1972,1924.2738438294525,9.261135956435876,medium
PROP_00474,-0.3216351243660911,36.168843943318976,Nakuru,Urban,Industrial,8055282,1995,1556.7283245253404,8.674693883521666,medium
PROP_00475,0.02941925528720625,34.626233432370384,Kisumu,Urban,Residential,7924905,1972,1770.6409144902009,9.04672808390335,medium
PROP_00476,0.566043888491676,35.228569574440584,Eldoret,Urban,Residential,10851414,1960,1912.1444444201734,4.2337004357711425,medium
PROP_00477,0.47722909714499756,35.44702590490208,Eldoret,Urban,Commercial,6585826,1971,1804.5366304793636,2.0731463156702805,medium
PROP_00478,-0.2421465221316251,36.006173102541986,Nakuru,Urban,Residential,6863607,1988,1786.2509271870072,2.788758813760786,medium
PROP_00479,-3.932024652043884,39.77078135047872,Mombasa,Coastal,Residential,12869988,2015,49.57547862674008,1.6509840587419422,high
PROP_00480,-1.2330526188397903,36.78988943628346,Nairobi,Urban,Industrial,10419995,1995,1903.469076491903,9.568753886656262,medium
PROP_00481,-0.034714758245135244,34.733913736952665,Kisumu,Urban,Residential,15267201,1964,1876.372742814401,7.448985963413206,medium
PROP_00482,0.4239691564237542,35.27026321439542,Eldoret,Urban,Commercial,6575788,1971,1676.5275833978421,1.237934667405609,medium
PROP_00483,-1.4180418581650445,36.584327792377906,Nairobi,Urban,Industrial,16302381,1960,1569.951553932356,6.322879732742525,medium
PROP_00484,-4.13955665966117,39.54827786894988,Mombasa,Coastal,Residential,8928345,2019,5.811115173633777,1.2251633857466098,high
PROP_00485,-0.4327351392402946,36.01210812698504,Nakuru,Urban,Residential,9563817,1995,1606.559296633935,7.078731842176366,medium
PROP_00486,-1.2406533342470911,36.82655256475329,Nairobi,Urban,Residential,8605388,1974,1551.1998464976664,4.586232061332387,medium
PROP_00487,-4.142556913329145,39.4956602127938,Mombasa,Coastal,Residential,28449742,1995,5.341848944992522,1.5310603991505105,high
PROP_00488,-0.07397980146612604,35.93176387395957,Nakuru,Urban,Residential,5352699,1996,1615.8333156178712,9.811268782426872,medium
PROP_00489,-0.17861268539303818,36.05942809341602,Nakuru,Urban,Residential,5922729,1995,1865.9151882896872,6.925836693158951,medium
PROP_00490,0.5190640969435484,35.200757331234676,Eldoret,Urban,Residential,6142859,1990,1537.0860946734824,3.5405373485112426,medium
PROP_00491,-1.0888010476273162,36.89229777865313,Nairobi,Urban,Industrial,5917007,1966,1649.0350584728503,6.2059028253330135,medium
PROP_00492,0.04406933497329804,34.721691952920864,Kisumu,Urban,Residential,10834800,1996,1854.1604858557644,8.411449194358713,medium
PROP_00493,-0.011432485424646852,34.82996035187647,Kisumu,Urban,Residential,8787372,1978,1899.627435789396,7.748237878050658,medium
PROP_00494,0.5668454226435097,35.266585974906704,Eldoret,Urban,Residential,4431095,1973,1914.6342926594477,3.866967738580913,medium
PROP_00495,-0.42839467219170324,36.05779716440239,Nakuru,Urban,Residential,4925268,1988,1540.86486247982,6.059426968952882,medium
PROP_00496,-0.35190655836129464,36.204359628451684,Nakuru,Urban,Residential,5150492,2023,1833.8203640548488,3.9517337350445105,medium
PROP_00497,0.030917825290311743,34.72798675239806,Kisumu,Urban,Residential,11255274,1969,1545.2277264113802,1.5823628850051499,medium
PROP_00498,0.46898301495830014,35.41658495569915,Eldoret,Urban,Residential,4270712,1994,1653.2085223166669,3.5699183682888402,medium
PROP_00499,-1.5248043531503088,36.823466567656006,Nairobi,Urban,Residential,7532867,1978,1614.7508128458278,3.7618505541659912,medium
PROP_00500,0.3736394592226814,35.3286368336056,Eldoret,Urban,Residential,7004892,1983,1771.5692891129877,2.445653476097756,medium
PROP_00501,0.5269067478967138,35.25658541727286,Eldoret,Urban,Residential,6263171,2016,1970.6020773230007,8.970131155865955,medium
PROP_00502,-1.542400217522704,36.789204354431064,Nairobi,Urban,Residential,7118984,2001,1562.2711424730833,4.914853705062333,medium
PROP_00503,-0.04713640762990698,34.71746260676358,Kisumu,Urban,Residential,10149581,2001,1501.4841600146142,2.5015341740651773,medium
PROP_00504,-0.2618369075838361,36.0180090372029,Nakuru,Urban,Residential,16596540,1976,1612.530656524764,8.1968345004204,medium
PROP_00505,-0.16732663079150015,34.629576856581856,Kisumu,Urban,Residential,3232292,2006,1861.7009948817094,4.55850032747049,medium
PROP_00506,0.6264959899798667,35.44822049905012,Eldoret,Urban,Residential,21317304,1978,1861.7258618702847,2.3228331250986907,medium
PROP_00507,0.5983360627463412,35.241399376416034,Eldoret,Urban,Residential,9457241,2012,1884.4177480188937,2.1818814010402807,medium
PROP_00508,-1.4161450990494777,36.86920273505222,Nairobi,Urban,Residential,9835336,2014,1624.3684555938248,5.384300914298529,medium
PROP_00509,-1.4032875734969776,36.90465194113084,Nairobi,Urban,Residential,17863701,1970,1986.2280000246546,3.733015217696109,medium
PROP_00510,-0.008892007088805234,34.84855737735787,Kisumu,Urban,Commercial,5489281,1969,1570.2558485508127,3.6172943573864127,medium
PROP_00511,0.5293071956469494,35.21559507984564,Eldoret,Urban,Residential,13151054,2003,1830.0678690052348,8.788813218066313,medium
PROP_00512,-1.187346296404125,36.890699913129254,Nairobi,Urban,Residential,4125777,1979,1882.2939564928267,4.1899244454466205,medium
PROP_00513,-0.3231253724701766,36.08833126087958,Nakuru,Urban,Residential,6645244,1971,1621.5435407995956,8.573776980308896,medium
PROP_00514,-0.13123857749144668,34.78226053655367,Kisumu,Urban,Residential,2906785,1967,1532.3387069611092,6.0840071274225425,medium
PROP_00515,-0.1424129726438668,34.63094430223151,Kisumu,Urban,Residential,8746906,1973,1770.250475229137,3.2954367779790976,medium
PROP_00516,-1.2346996625595443,36.842963391990814,Nairobi,Urban,Residential,7759708,2020,1719.1674390509845,9.10967652503756,medium
PROP_00517,-0.14005893201356026,34.784529826104965,Kisumu,Urban,Residential,6071417,1995,1626.9185668275265,4.609484687376345,medium
PROP_00518,-1.3113266599469875,36.8666939644416,Nairobi,Urban,Residential,9011439,2005,1651.6601636541109,1.2384919667851015,medium
PROP_00519,-3.6663692185069365,39.668458312006535,Mombasa,Coastal,Commercial,3138309,2004,30.18176542095819,0.9337926010534725,high
PROP_00520,-4.064419156780549,39.56709116404385,Mombasa,Coastal,Residential,7539856,2021,40.49772009968732,1.7823926030510453,high
PROP_00521,-0.23016460956998497,34.70452221142755,Kisumu,Urban,Industrial,9881290,1961,1527.215045822632,7.82197410105287,medium
PROP_00522,-0.2211383791425896,34.759428143431485,Kisumu,Urban,Commercial,8974991,2023,1623.5645589085623,6.196327640187337,medium
PROP_00523,-4.001489887785378,39.702691732688784,Mombasa,Coastal,Commercial,19846277,2004,33.53375836842293,1.9113722597969265,high
PROP_00524,-0.08080115420590356,34.88389728479167,Kisumu,Urban,Residential,6019172,1983,1827.5274540913038,7.513725643030411,medium
PROP_00525,-4.0192615058505154,39.77857690589289,Mombasa,Coastal,Residential,15846088,1994,40.204581320752666,0.3055090628569175,high
PROP_00526,-4.038435141700239,39.779018584580925,Mombasa,Coastal,Residential,4244641,2015,25.857943660980624,1.597566371295445,high
PROP_00527,-0.010221082818927155,34.85908967608685,Kisumu,Urban,Residential,4957053,1992,1654.3390777645056,7.014563109383585,medium
PROP_00528,-0.1295748426719149,34.761660109871436,Kisumu,Urban,Residential,6671887,2021,1964.0888587776822,5.527890648674367,medium
PROP_00529,-0.3508736782616751,36.07657487076399,Nakuru,Urban,Commercial,10604879,2000,1817.4087289691597,9.446356693165942,medium
PROP_00530,0.4745147713828806,35.243580842048324,Eldoret,Urban,Residential,16717666,1973,1580.2191373424462,1.18380683668158,medium
PROP_00531,-0.04797852031437397,34.90511232587778,Kisumu,Urban,Industrial,11073067,1967,1690.3749061982187,8.259065200170372,medium
PROP_00532,-0.17427078277629487,34.71602490481557,Kisumu,Urban,Commercial,8967083,1970,1930.1052112079697,2.094225954421647,medium
PROP_00533,-0.3209515848945491,36.010643823097865,Nakuru,Urban,Residential,5703217,2003,1564.4726721885913,8.868188111119323,medium
PROP_00534,0.5309772060183291,35.40108140621286,Eldoret,Urban,Commercial,12330379,1978,1800.54919917706,5.729768538591011,medium
PROP_00535,-0.22242751862958016,36.04200928757029,Nakuru,Urban,Residential,4552002,2014,1848.0404706457052,6.648986411624577,medium
PROP_00536,-0.03968004327623717,34.83809388594833,Kisumu,Urban,Commercial,8714343,2014,1806.6213205831828,4.378949083962649,medium
PROP_00537,-1.201847792493341,36.95944216414453,Nairobi,Urban,Residential,3307009,1972,1564.9654734982455,1.592462289536276,medium
PROP_00538,-3.9892954710609287,39.56163051024031,Mombasa,Coastal,Residential,13941920,2004,3.086849881262877,0.16709242476717945,high
PROP_00539,-1.2659404604353341,36.8860754716132,Nairobi,Urban,Residential,5892807,1974,1688.3958404727846,2.8415369184054295,medium
PROP_00540,-0.028717205046689814,34.79560650928775,Kisumu,Urban,Residential,7209209,2020,1571.181887857998,7.8755257744049505,medium
PROP_00541,-0.47285009726542127,36.1242818521738,Nakuru,Urban,Residential,6976659,1975,1987.0729572504679,4.314075720667703,medium
PROP_00542,-0.1273926728509887,36.06049445080601,Nakuru,Urban,Commercial,7262853,2005,1683.515420180494,9.510207529520283,medium
PROP_00543,0.5457892873991835,35.35495279381185,Eldoret,Urban,Residential,8390225,1980,1894.6166004162792,8.209403668006887,medium
PROP_00544,-0.10785229975561018,34.82130215088811,Kisumu,Urban,Industrial,9785694,1994,1671.4133349143506,5.3453244006048,medium
PROP_00545,-0.1392520791959425,34.81956583535575,Kisumu,Urban,Residential,8170937,1999,1999.3074298871982,5.363114065791787,medium
PROP_00546,-0.0503411541518117,34.727327225954,Kisumu,Urban,Commercial,8425155,1988,1630.819236138224,1.8580131665568342,medium
PROP_00547,-3.893456981021156,39.528261219326104,Mombasa,Coastal,Commercial,11681876,1981,1.255323965239994,1.2196867540335006,high
PROP_00548,-4.153502928753751,39.70453125266134,Mombasa,Coastal,Industrial,14437223,2009,17.16357276367794,0.5067528286252678,high
PROP_00549,-0.29047586540070947,36.09815446622691,Nakuru,Urban,Residential,15110498,1989,1922.4609024806311,9.470966310698477,medium
PROP_00550,-0.009811343249217258,34.92181354632814,Kisumu,Urban,Residential,1936426,2008,1540.5303019256444,6.476466459539127,medium
PROP_00551,-4.013056168001457,39.65009950156577,Mombasa,Coastal,Residential,13387493,1972,8.763772338226875,0.1297315243073245,high
PROP_00552,-1.147413094822276,36.776095068195,Nairobi,Urban,Residential,6632103,1982,1801.1089202959386,3.2157786530783494,medium
PROP_00553,-4.084385634866666,39.750951433739,Mombasa,Coastal,Residential,18732800,2006,13.306625230852289,0.10342839281419325,high
PROP_00554,-0.40256229984478714,35.93948674779875,Nakuru,Urban,Residential,13768253,1996,1931.9819319793128,9.50169505361931,medium
PROP_00555,-4.076023355430306,39.587469837064496,Mombasa,Coastal,Residential,6487432,1969,40.078133248977736,0.4728555548026634,high
PROP_00556,0.20131668697018257,34.9242481590037,Kisumu,Urban,Residential,6829291,2013,1938.4593989782898,9.52445450464932,medium
PROP_00557,0.0653988534384092,34.61987302847097,Kisumu,Urban,Commercial,8630849,1999,1925.2444387042178,8.331460099940132,medium
PROP_00558,-4.012762470783921,39.70511028619053,Mombasa,Coastal,Residential,10276065,1963,20.489128942214567,0.2661475218176679,high
PROP_00559,-0.08013062279195471,34.68032095357801,Kisumu,Urban,Residential,10448514,2023,1735.308095871084,1.6785324572413751,medium
PROP_00560,-4.000667589162291,39.710224629824594,Mombasa,Coastal,Residential,10189285,1978,38.19975115715488,1.4361445064653815,high
PROP_00561,-1.17391341662879,36.910136018519076,Nairobi,Urban,Commercial,6128949,2008,1646.2063458470857,9.787345792220675,medium
PROP_00562,-3.9019932089951115,39.660315083355194,Mombasa,Coastal,Industrial,25481231,1971,47.66606436455216,1.2880406548961925,high
PROP_00563,-0.12906228813999288,34.7674105458297,Kisumu,Urban,Residential,2598131,1970,1804.2816685281905,3.9595736529078445,medium
PROP_00564,-0.1742444307093835,35.96296556480694,Nakuru,Urban,Residential,18245245,1987,1934.4141315784327,1.9392878372160265,medium
PROP_00565,-1.2131227689091666,36.67907163121872,Nairobi,Urban,Residential,5491612,1975,1609.7737827150358,3.8711863854304602,medium
PROP_00566,-0.0720920394349885,34.77789308156277,Kisumu,Urban,Residential,5926930,1989,1867.6628306364316,4.196429743059283,medium
PROP_00567,-0.1111019407382888,34.76942163794816,Kisumu,Urban,Commercial,3737797,2017,1874.46915241107,4.307571013069603,medium
PROP_00568,0.5056101837878549,35.2533540637386,Eldoret,Urban,Residential,5985643,1996,1908.8717160924334,1.5731304536944029,medium
PROP_00569,0.4044593796442111,35.19425720406924,Eldoret,Urban,Residential,9213807,1990,1860.5578305946701,9.382567639162337,medium
PROP_00570,-1.182139035328101,36.7843571640678,Nairobi,Urban,Residential,10331980,1967,1869.3409571621537,3.7573679671412012,medium
PROP_00571,-1.117272839315935,36.842984460699384,Nairobi,Urban,Residential,3314369,1997,1968.0134623117879,1.2029607990965547,medium
PROP_00572,-1.275365391826701,36.82027857249223,Nairobi,Urban,Residential,10020945,1977,1727.2077510753147,7.600159103828202,medium
PROP_00573,-0.046115523455426036,34.617404578080816,Kisumu,Urban,Residential,4713598,1988,1890.4573012182516,7.603761317979511,medium
PROP_00574,-1.1431111629157125,36.82717127074434,Nairobi,Urban,Residential,12240634,1997,1669.9410985079694,4.427819820942507,medium
PROP_00575,0.634893292694905,35.25045515519758,Eldoret,Urban,Residential,9660781,1971,1522.872290125674,4.492542839339073,medium
PROP_00576,0.6374110859691727,35.03060320957491,Eldoret,Urban,Commercial,6237608,2013,1987.1565543986997,5.300739512419023,medium
PROP_00577,0.4832358532375116,35.21998714414794,Eldoret,Urban,Industrial,4178451,1977,1561.908069757171,7.205945206114307,medium
PROP_00578,-1.2021951750559354,36.61569917556516,Nairobi,Urban,Industrial,5901950,1995,1795.7498803644464,6.001449970641298,medium
PROP_00579,0.41696572199656134,35.01985909278,Eldoret,Urban,Residential,28837919,1962,1700.5255250951845,8.99417129614018,medium
PROP_00580,-1.2876706172879202,36.73631889245712,Nairobi,Urban,Residential,10942869,2015,1516.7712473537515,5.139288025549028,medium
PROP_00581,0.4267093739248545,35.360619870628334,Eldoret,Urban,Residential,4922892,1985,1654.2786145490506,2.9920010418280265,medium
PROP_00582,-0.41763922591728275,36.08779162036359,Nakuru,Urban,Commercial,5824846,2013,1592.0113967110092,4.928933992373094,medium
PROP_00583,-1.2605626566100816,36.9223949863558,Nairobi,Urban,Commercial,14008352,2008,1580.3883364093947,3.137475035679933,medium
PROP_00584,0.4845624403486524,35.2412276577432,Eldoret,Urban,Residential,5403321,1998,1635.4428685358278,4.869541027626268,medium
PROP_00585,-1.5103791051145636,36.63078665094813,Nairobi,Urban,Residential,10208822,1976,1931.5468711608573,3.0923857396827845,medium
PROP_00586,0.41821176544359895,35.38578240541423,Eldoret,Urban,Industrial,8124936,1983,1923.758359358632,6.223862392177585,medium
PROP_00587,-0.07190826944263252,34.561588122472266,Kisumu,Urban,Residential,27475105,2003,1680.183690292437,1.4276426441003793,medium
PROP_00588,0.5831092235199578,35.22536017536225,Eldoret,Urban,Residential,15749932,2002,1766.4113510782213,6.4845405790488275,medium
PROP_00589,-4.141026109378493,39.802406945290215,Mombasa,Coastal,Residential,22355376,1975,16.409137432390935,0.8781384180047622,high
PROP_00590,-0.30347737998597285,36.05542647112329,Nakuru,Urban,Residential,9523229,2018,1743.904049595332,5.707495913561228,medium
PROP_00591,-0.3426013020215687,36.05983815790138,Nakuru,Urban,Residential,4661237,2020,1692.8473873078406,2.845156270056208,medium
PROP_00592,-1.4729146742246082,36.87422353641117,Nairobi,Urban,Residential,11487082,2018,1776.248107228495,2.3492624359042957,medium
PROP_00593,0.05180669152513956,34.78156372063398,Kisumu,Urban,Residential,4789773,2023,1726.811016600841,5.746704566250885,medium
PROP_00594,-0.2834779421019387,35.99638145971306,Nakuru,Urban,Commercial,6569892,2021,1647.39510968994,2.5518601961303844,medium
PROP_00595,-0.15706545629235033,36.078927010700745,Nakuru,Urban,Residential,7944280,1978,1805.5334862466225,1.070260885906222,medium
PROP_00596,-0.3238950783746783,36.0796374108365,Nakuru,Urban,Residential,9734820,2017,1973.2362370374697,9.376483716235654,medium
PROP_00597,-0.2787825309134576,36.020396862487615,Nakuru,Urban,Residential,5968293,1975,1678.8311866524075,3.1409035467112023,medium
PROP_00598,0.6139066914438682,35.200277908067854,Eldoret,Urban,Residential,6763584,2020,1734.902564391938,8.161239587057556,medium
PROP_00599,-4.224665011073276,39.5943757673146,Mombasa,Coastal,Residential,9585405,1980,15.920160549580983,1.6937665352866604,high
PROP_00600,-0.08027716896364144,34.754838065655555,Kisumu,Urban,Residential,9128281,1993,1677.6728786792814,3.3988631003190046,medium
PROP_00601,-0.41245312943196927,36.2086375233995,Nakuru,Urban,Residential,25330799,2008,1521.5088872482215,9.443288576753282,medium
PROP_00602,-1.3303571291623182,36.72468145990429,Nairobi,Urban,Residential,5540359,1975,1962.230300414787,9.83332053114499,medium
PROP_00603,-0.003618293533402539,34.81279086621187,Kisumu,Urban,Residential,6504642,1971,1778.1389077369063,6.987902955294974,medium
PROP_00604,-0.08747280283779009,34.695489387404145,Kisumu,Urban,Residential,12405092,1997,1942.2887043064954,7.876856376735078,medium
PROP_00605,-1.1957867495103105,36.95185147806418,Nairobi,Urban,Residential,5834248,1965,1721.841585900529,3.519384796835909,medium
PROP_00606,0.4690846211329294,35.251930149662805,Eldoret,Urban,Residential,13253321,1989,1527.2216077272467,2.7080684028028283,medium
PROP_00607,-4.004841807768879,39.59793946441294,Mombasa,Coastal,Residential,3726146,1996,1.3650026123571743,1.562354787399745,high
PROP_00608,-4.110323180822154,39.6935546169583,Mombasa,Coastal,Residential,9215604,1997,49.03712812978466,1.084980063690147,high
PROP_00609,-0.01962784330053427,34.66404752844505,Kisumu,Urban,Residential,7800245,1991,1817.2637556655686,2.5499960114820848,medium
PROP_00610,-0.2085937437895625,34.74329863278791,Kisumu,Urban,Residential,10197693,1983,1620.4289379357936,6.50547619049795,medium
PROP_00611,0.4119020782236721,35.14832506095063,Eldoret,Urban,Residential,12734480,2004,1937.9203370235987,7.490666428117242,medium
PROP_00612,-1.3034903248694734,36.914887633952404,Nairobi,Urban,Residential,7896140,2009,1833.9903113493954,2.5498879687721647,medium
PROP_00613,0.5203668686768079,35.17545987893604,Eldoret,Urban,Commercial,9519334,1977,1554.6498726632046,8.572284746462715,medium
PROP_00614,-1.2952847089333,36.759604343117154,Nairobi,Urban,Industrial,7632204,1988,1756.448146088026,5.4382213189165824,medium
PROP_00615,0.5661094395107759,35.33318223344644,Eldoret,Urban,Residential,4493251,2019,1621.834052486819,3.022404103965683,medium
PROP_00616,-3.9915311997621012,39.60067598166057,Mombasa,Coastal,Commercial,4338771,1982,25.92902384646049,0.3288807813412411,high
PROP_00617,-0.15229119542822608,34.657995944918696,Kisumu,Urban,Residential,9032430,2005,1982.5347207967616,4.600217688713071,medium
PROP_00618,-4.154763120418982,39.746116765652275,Mombasa,Coastal,Residential,10003466,2018,15.165866013407863,0.23879543199206021,high
PROP_00619,-4.122830088761782,39.582560144247736,Mombasa,Coastal,Residential,5857215,1988,23.785420659461963,1.2396249513080262,high
PROP_00620,-0.13220026156982498,34.88619295987333,Kisumu,Urban,Residential,3654499,1990,1729.1767127656476,5.317566741188644,medium
PROP_00621,-1.4871917746698746,36.76183749473743,Nairobi,Urban,Residential,2416975,2021,1698.1513957389436,6.986522792046342,medium
PROP_00622,-0.05766006174523672,34.53041037877809,Kisumu,Urban,Residential,13915589,2001,1594.4691808267446,4.978722911189845,medium
PROP_00623,-0.4477946878085117,36.17879387542947,Nakuru,Urban,Commercial,18631824,1972,1701.7771732210654,7.646887756817469,medium
PROP_00624,0.5676121927315433,35.32843424321561,Eldoret,Urban,Residential,5093664,2016,1927.94977624291,4.626125031140063,medium
PROP_00625,-1.2355407665412064,36.8402557765113,Nairobi,Urban,Residential,7430403,2014,1610.0143826447556,7.808741911402473,medium
PROP_00626,-0.04260337607703848,34.72145787295066,Kisumu,Urban,Residential,6610100,1990,1662.5120740979437,3.106908434391482,medium
PROP_00627,0.40209408541291936,35.03078652709104,Eldoret,Urban,Commercial,4109402,2011,1752.064372385711,7.745897704126683,medium
PROP_00628,-0.14600114930692523,34.8276554470542,Kisumu,Urban,Residential,3519924,1995,1994.9361698562188,4.867123193046686,medium
PROP_00629,-0.22387755859346078,34.957408840169904,Kisumu,Urban,Commercial,9098971,2013,1563.4414898571038,4.8185521870209325,medium
PROP_00630,-4.101305349930605,39.64076718396752,Mombasa,Coastal,Commercial,8011660,2001,1.449577312024545,1.4813557420583179,high
PROP_00631,0.46737912450749686,35.21055065765938,Eldoret,Urban,Residential,4855662,2004,1737.39241604291,3.326767611926992,medium
PROP_00632,0.42434438840395017,35.350157520595495,Eldoret,Urban,Commercial,10762744,2016,1885.2643816447917,8.24180988968234,medium
PROP_00633,0.5471280866268295,35.170875919754266,Eldoret,Urban,Industrial,14293432,2004,1948.325811251132,2.281095162496285,medium
